Contact	NrofDelivered
500	0.6896551724137931
1000	5.214723926380368
1500	7.391304347826087
2000	5.154639175257731
2500	22.485207100591715
3000	26.390197926484447
3500	32.267168391345244
4000	34.97907949790795
4500	35.92814371257485
5000	34.19092755585646
5500	29.016913319238903
6000	31.3735691987513
6500	31.46614710180224
7000	31.227272727272727
7500	30.957492486045513
8000	32.50421585160203
8500	31.799838579499596
9000	29.009517095523442
9500	29.952185792349727
10000	29.517874713020664
10500	29.115517784073024
11000	29.82619490999379
11500	29.931567985718537
12000	29.8686464877213
12500	27.84583971413987
13000	27.758535378525483
13500	28.26777424871732
14000	28.344778593417004
14500	28.52866682017039
15000	29.03152124257652
15500	28.828229027962713
16000	27.26168791742562
16500	27.71985048199882
17000	27.63208638642499
17500	28.068833652007648
18000	28.21902448140535
18500	28.306092124814263
19000	28.40268944212248
19500	28.808066258552394
20000	27.959394356503786
20500	27.974384900572968
21000	28.317396409998324
21500	28.10067892035105
22000	28.56673241288626
22500	29.039659128154703
23000	29.13309700290042
23500	29.120355668466182
24000	29.392420920764174
24500	29.921996879875195
25000	29.914268218003677
25500	28.91548889529853
26000	29.237835510262666
26500	28.964835475215367
27000	29.293638533913775
27500	29.081632653061224
28000	29.231187177397445
28500	29.330628803245435
29000	29.097924427887172
29500	28.928294071964793
30000	28.560634680770686
30500	29.71650777722027
31000	30.324189526184536
31500	30.635410240592226
32000	31.303063861203395
32500	31.081736599563424
33000	31.36166103331724
33500	31.374418881869115
34000	31.57894736842105
34500	31.405152224824356
35000	31.34362756395483
35500	30.72289156626506
36000	31.239577543079488
36500	31.13601406284333
37000	31.25616033293177
37500	30.9662775616083
38000	31.282933648779437
38500	30.824861125668168
39000	30.712150881170775
39500	30.28995685763018
40000	30.671470029020316
40500	30.747126436781606
41000	30.983412322274884
41500	31.15270935960591
42000	31.076473453482706
42500	31.283396483046733
43000	31.183932346723044
43500	31.390779258123263
44000	31.206683755815057
44500	31.47289754990067
45000	30.74585635359116
45500	30.84903084903085
46000	31.002542680711954
46500	30.983636036684047
47000	31.32400430570506
47500	31.23275478415665
48000	31.28758401131942
48500	29.895789912463528
49000	30.252869738812176
49500	30.214344600164882
50000	30.50777713768414
50500	30.654835264152492
51000	30.619555483188147
51500	30.75235619109522
52000	30.657640232108317
52500	30.734572371067664
53000	30.871729009471828
53500	30.751509374006993
54000	30.620581304006283
54500	30.448270513417093
55000	30.492584338738183
55500	30.576613829542843
56000	30.795532254387965
56500	30.80758480018131
57000	31.087888128712127
57500	31.289402581807263
58000	31.136566498066053
58500	31.251854049243548
59000	31.19852941176471
59500	30.921913625127235
60000	30.59941416017718
60500	30.746204832157364
61000	30.75510348237621
61500	30.84507042253521
62000	30.849874196253847
62500	30.804438280166437
63000	30.65002742731761
63500	29.898278040023936
64000	29.5033889468196
64500	26.605078147696243
65000	26.457142857142856
65500	25.947053610988036
66000	26.039207072648402
66500	25.887638016886772
67000	25.933676754668383
67500	25.344036697247706
68000	25.448604916502436
68500	25.388441618378543
69000	25.328311106586582
69500	24.946578541966904
70000	24.963115963411038
70500	24.975614514241123
71000	25.134441160796474
71500	24.849347568208778
72000	24.931726151238344
72500	24.817416383681444
73000	24.90764684152198
73500	24.657162253903596
74000	24.720161834120027
74500	24.82139667797821
75000	24.82379538100093
75500	24.571576943050026
76000	24.719487554275396
76500	24.614666043904716
77000	24.19740859948832
77500	24.326761487068083
78000	24.34524051973443
78500	24.385503138287103
79000	24.14918600485611
79500	24.180652311589615
80000	24.239562428678234
80500	24.35807108188508
81000	24.354430379746837
81500	24.093571729392398
82000	24.135043580862483
82500	24.14432131916342
83000	24.17252132096029
83500	23.904147465437788
84000	23.8411562887802
84500	23.884333502648573
85000	23.855560766206125
85500	23.633845826083867

